run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T163819469309Z_C3_PolicyOnly_external_flask_r3,C3_PolicyOnly,external_flask,external_open_source,3,external_20260713_r3_baselines,True,15.508907800016459,15.290738200012129,0,13,13,0,1,0,opa,True,0,0,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.394663,0.0
20260713T163835290710Z_C4_AgentsOnly_external_flask_r3,C4_AgentsOnly,external_flask,external_open_source,3,external_20260713_r3_baselines,True,30.31697730004089,29.359656200103927,0,13,0,0,0,0,not_applicable,True,0,0,13,0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.0,1.0,15.137025,0.0
20260713T163905968956Z_C5_SecFlowOps_external_flask_r3,C5_SecFlowOps,external_flask,external_open_source,3,external_20260713_r3_baselines,True,31.595611300028395,30.541906400001608,0,13,0,0,0,0,opa,True,0,0,13,0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.0,1.0,15.080264,0.0
20260713T163937930422Z_C1_NonBlockingScanning_external_express_r3,C1_NonBlockingScanning,external_express,external_open_source,3,external_20260713_r3_baselines,True,16.10803579998901,16.001038199989125,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163954357105Z_C2_AutoScanning_external_express_r3,C2_AutoScanning,external_express,external_open_source,3,external_20260713_r3_baselines,True,15.276637600036338,15.165243200026453,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T164009946350Z_C3_PolicyOnly_external_express_r3,C3_PolicyOnly,external_express,external_open_source,3,external_20260713_r3_baselines,True,15.560475000005681,15.24762739992002,0,0,0,0,0,0,opa,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T164025954447Z_C4_AgentsOnly_external_express_r3,C4_AgentsOnly,external_express,external_open_source,3,external_20260713_r3_baselines,True,28.50082850002218,28.32755119999638,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T164054902577Z_C5_SecFlowOps_external_express_r3,C5_SecFlowOps,external_express,external_open_source,3,external_20260713_r3_baselines,True,28.355825999984518,28.07578060007654,0,0,0,0,0,0,opa,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T164123583419Z_C1_NonBlockingScanning_external_nodegoat_r3,C1_NonBlockingScanning,external_nodegoat,external_open_source,3,external_20260713_r3_baselines,True,14.669834300002549,14.548477600037586,0,78,78,10,40,1,not_applicable,True,0,0,78,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.666004,0.0
20260713T164138422939Z_C2_AutoScanning_external_nodegoat_r3,C2_AutoScanning,external_nodegoat,external_open_source,3,external_20260713_r3_baselines,True,15.749332799983677,15.617872300033923,0,78,78,10,40,1,not_applicable,True,0,0,78,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.745272,0.0
20260713T164154405622Z_C3_PolicyOnly_external_nodegoat_r3,C3_PolicyOnly,external_nodegoat,external_open_source,3,external_20260713_r3_baselines,False,18.336104499991052,18.03439319995232,0,78,78,10,40,1,opa,False,4,0,78,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.165949,0.0
20260713T164212979176Z_C4_AgentsOnly_external_nodegoat_r3,C4_AgentsOnly,external_nodegoat,external_open_source,3,external_20260713_r3_baselines,True,32.06653879996156,31.588037699984852,0,78,77,10,39,0,not_applicable,True,0,0,78,0,0.0,0.0,1.0,0.0,0.0,0.01282051282051282,1.0,1.0,17.70334,0.021403
20260713T164245476072Z_C5_SecFlowOps_external_nodegoat_r3,C5_SecFlowOps,external_nodegoat,external_open_source,3,external_20260713_r3_baselines,False,32.71157879999373,32.33067979995394,0,78,77,10,39,0,opa,False,3,0,78,0,0.0,0.0,1.0,0.0,0.0,0.01282051282051282,1.0,1.0,15.703749,0.014049
20260713T164318386250Z_C1_NonBlockingScanning_external_dvna_r3,C1_NonBlockingScanning,external_dvna,external_open_source,3,external_20260713_r3_baselines,True,18.60693320003338,18.482834900030866,0,2,2,0,1,0,not_applicable,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.604721,0.0
20260713T164337331354Z_C2_AutoScanning_external_dvna_r3,C2_AutoScanning,external_dvna,external_open_source,3,external_20260713_r3_baselines,True,16.178261300025042,16.06460150005296,0,2,2,0,1,0,not_applicable,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.176425,0.0
20260713T164353723981Z_C3_PolicyOnly_external_dvna_r3,C3_PolicyOnly,external_dvna,external_open_source,3,external_20260713_r3_baselines,True,21.582871599995997,20.211678399995435,0,2,2,0,1,0,opa,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.324851,0.0
20260713T164415575683Z_C4_AgentsOnly_external_dvna_r3,C4_AgentsOnly,external_dvna,external_open_source,3,external_20260713_r3_baselines,True,30.019801699963864,29.83090500003891,0,2,0,0,0,0,not_applicable,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,15.29285,0.012828
20260713T164445903285Z_C5_SecFlowOps_external_dvna_r3,C5_SecFlowOps,external_dvna,external_open_source,3,external_20260713_r3_baselines,True,31.655092799977865,31.381263400020543,0,2,0,0,0,0,opa,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,15.392335,0.012436
