run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T204039570640Z_C4_AgentsOnly_full_beta_docker_misconfiguration_r2,C4_AgentsOnly,full_beta_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,42.93337749998318,42.35250489995815,0,17,16,0,2,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,21.44626,0.269316
20260713T204122558377Z_C5_SecFlowOps_full_beta_docker_misconfiguration_r2,C5_SecFlowOps,full_beta_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,44.04999359999783,43.39408320002258,0,17,16,0,2,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,20.678982,0.219896
20260713T204206661419Z_C0_BuildOnly_full_beta_k8s_misconfiguration_r2,C0_BuildOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,0.20601179997902364,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T204206928390Z_C1_NonBlockingScanning_full_beta_k8s_misconfiguration_r2,C1_NonBlockingScanning,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,21.718174099980388,21.390731199993752,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,21.716014,0.0
20260713T204228699273Z_C2_AutoScanning_full_beta_k8s_misconfiguration_r2,C2_AutoScanning,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,20.985865800001193,20.707494600035716,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,20.982606,0.0
20260713T204249737356Z_C3_PolicyOnly_full_beta_k8s_misconfiguration_r2,C3_PolicyOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,21.727141099981964,21.345151200075634,0,20,20,0,3,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,21.61623,0.0
20260713T204311519114Z_C4_AgentsOnly_full_beta_k8s_misconfiguration_r2,C4_AgentsOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,43.32642250001663,42.79047859995626,0,20,16,0,2,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,21.787952,0.229624
20260713T204354902190Z_C5_SecFlowOps_full_beta_k8s_misconfiguration_r2,C5_SecFlowOps,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,43.301512599980924,42.69020050007384,0,20,16,0,2,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,22.379234,0.205297
20260713T204438258045Z_C0_BuildOnly_full_beta_multi_layer_r2,C0_BuildOnly,full_beta_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,0.2542968000052497,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T204438589252Z_C1_NonBlockingScanning_full_beta_multi_layer_r2,C1_NonBlockingScanning,full_beta_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,20.768884199962486,20.514630599995144,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.766046,0.0
20260713T204459414556Z_C2_AutoScanning_full_beta_multi_layer_r2,C2_AutoScanning,full_beta_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,20.35260990000097,20.095369799993932,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.350111,0.0
20260713T204519818353Z_C3_PolicyOnly_full_beta_multi_layer_r2,C3_PolicyOnly,full_beta_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,False,20.268498199991882,19.91595180000877,0,64,64,7,21,1,opa,False,4,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.164611,0.0
20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2,C4_AgentsOnly,full_beta_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,43.570724299992435,43.019814800005406,0,64,16,0,2,0,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,20.64158,0.21576
20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2,C5_SecFlowOps,full_beta_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,42.46394990000408,41.73673750006128,0,64,16,0,2,0,opa,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,21.641235,0.287774
20260713T204706284105Z_C0_BuildOnly_full_gamma_clean_r2,C0_BuildOnly,full_gamma_clean,clean,2,full_protocol_20260713_rigorous,True,0.311942599946633,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T204706655517Z_C1_NonBlockingScanning_full_gamma_clean_r2,C1_NonBlockingScanning,full_gamma_clean,clean,2,full_protocol_20260713_rigorous,True,20.472925999958534,20.20285880001029,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.470671,0.0
20260713T204727187159Z_C2_AutoScanning_full_gamma_clean_r2,C2_AutoScanning,full_gamma_clean,clean,2,full_protocol_20260713_rigorous,True,20.081594599992968,19.834928199939895,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.079648,0.0
20260713T204747323562Z_C3_PolicyOnly_full_gamma_clean_r2,C3_PolicyOnly,full_gamma_clean,clean,2,full_protocol_20260713_rigorous,True,20.413086500018835,20.054221600003075,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.304816,0.0
20260713T204807789163Z_C4_AgentsOnly_full_gamma_clean_r2,C4_AgentsOnly,full_gamma_clean,clean,2,full_protocol_20260713_rigorous,True,40.81488350004656,40.317228099971544,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.501131,0.0
20260713T204848662860Z_C5_SecFlowOps_full_gamma_clean_r2,C5_SecFlowOps,full_gamma_clean,clean,2,full_protocol_20260713_rigorous,True,41.468627399997786,40.83738589996938,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.991224,0.0
20260713T204930186373Z_C0_BuildOnly_full_gamma_vulnerable_dependency_r2,C0_BuildOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,0.207218199968338,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T204930457273Z_C1_NonBlockingScanning_full_gamma_vulnerable_dependency_r2,C1_NonBlockingScanning,full_gamma_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,21.60104780003894,21.343137799936812,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,21.59812,0.0
20260713T204952117684Z_C2_AutoScanning_full_gamma_vulnerable_dependency_r2,C2_AutoScanning,full_gamma_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,23.498745499993674,23.213442300038878,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,23.496351,0.0
20260713T205015677651Z_C3_PolicyOnly_full_gamma_vulnerable_dependency_r2,C3_PolicyOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,False,21.46859480004059,20.990174199978355,0,56,56,6,18,0,opa,False,3,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,21.347967,0.0
20260713T205037204436Z_C4_AgentsOnly_full_gamma_vulnerable_dependency_r2,C4_AgentsOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,41.34731559996726,40.811777600087225,0,56,16,0,2,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,20.614168,0.218992
20260713T205118612257Z_C5_SecFlowOps_full_gamma_vulnerable_dependency_r2,C5_SecFlowOps,full_gamma_vulnerable_dependency,vulnerable_dependency,2,full_protocol_20260713_rigorous,True,41.83482499996899,41.21306340006413,0,56,16,0,2,0,opa,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,20.583946,0.215287
20260713T205200497737Z_C0_BuildOnly_full_gamma_fake_secret_r2,C0_BuildOnly,full_gamma_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,0.2295149000128731,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T205200787840Z_C1_NonBlockingScanning_full_gamma_fake_secret_r2,C1_NonBlockingScanning,full_gamma_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,20.36356829997385,20.069840800075326,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.361245,0.0
20260713T205221211931Z_C2_AutoScanning_full_gamma_fake_secret_r2,C2_AutoScanning,full_gamma_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,20.469472900032997,20.21416729997145,0,17,17,1,2,1,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.467477,0.0
20260713T205241732522Z_C3_PolicyOnly_full_gamma_fake_secret_r2,C3_PolicyOnly,full_gamma_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,False,20.53751380002359,20.073694700025953,0,17,17,1,2,1,opa,False,3,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,20.423445,0.0
20260713T205302322149Z_C4_AgentsOnly_full_gamma_fake_secret_r2,C4_AgentsOnly,full_gamma_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,41.785046500037424,41.18393899995135,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.965601,0.25372
20260713T205344171736Z_C5_SecFlowOps_full_gamma_fake_secret_r2,C5_SecFlowOps,full_gamma_fake_secret,fake_secret,2,full_protocol_20260713_rigorous,True,40.58056450000731,39.71661920007318,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.37677,0.334908
20260713T205424805643Z_C0_BuildOnly_full_gamma_sast_reflected_xss_r2,C0_BuildOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,0.21948400000110269,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T205425106613Z_C1_NonBlockingScanning_full_gamma_sast_reflected_xss_r2,C1_NonBlockingScanning,full_gamma_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,20.271126099978574,20.007316200062633,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.268965,0.0
20260713T205445428447Z_C2_AutoScanning_full_gamma_sast_reflected_xss_r2,C2_AutoScanning,full_gamma_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,20.337607800029218,20.057470900006592,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,20.335477,0.0
20260713T205505819883Z_C3_PolicyOnly_full_gamma_sast_reflected_xss_r2,C3_PolicyOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,21.64402790000895,21.196753300027922,0,17,17,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,21.512631,0.0
20260713T205527529010Z_C4_AgentsOnly_full_gamma_sast_reflected_xss_r2,C4_AgentsOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,42.50463649997255,41.92948910006089,0,17,16,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,20.912122,0.23847
20260713T205610097823Z_C5_SecFlowOps_full_gamma_sast_reflected_xss_r2,C5_SecFlowOps,full_gamma_sast_reflected_xss,sast_reflected_xss,2,full_protocol_20260713_rigorous,True,48.93900929996744,48.25658830004977,0,17,16,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,21.460028,0.233703
20260713T205659092525Z_C0_BuildOnly_full_gamma_sast_sql_injection_r2,C0_BuildOnly,full_gamma_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,0.3503615999943577,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T205659515274Z_C1_NonBlockingScanning_full_gamma_sast_sql_injection_r2,C1_NonBlockingScanning,full_gamma_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,22.93895350000821,22.664662800030783,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,22.936968,0.0
20260713T205722520073Z_C2_AutoScanning_full_gamma_sast_sql_injection_r2,C2_AutoScanning,full_gamma_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,22.99268419999862,22.653741199988872,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,22.98754,0.0
20260713T205745568481Z_C3_PolicyOnly_full_gamma_sast_sql_injection_r2,C3_PolicyOnly,full_gamma_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,26.62278559996048,26.055341199971735,0,17,17,0,3,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,26.499042,0.0
20260713T205812273749Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r2,C4_AgentsOnly,full_gamma_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,43.5042814000044,42.95130789995892,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,20.863092,0.22312
20260713T205855847188Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r2,C5_SecFlowOps,full_gamma_sast_sql_injection,sast_sql_injection,2,full_protocol_20260713_rigorous,True,42.11704820004525,41.38183690002188,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,21.153812,0.237443
20260713T205938024758Z_C0_BuildOnly_full_gamma_docker_misconfiguration_r2,C0_BuildOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,0.230091999983415,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T205938307168Z_C1_NonBlockingScanning_full_gamma_docker_misconfiguration_r2,C1_NonBlockingScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,21.03683729999466,20.779585300013423,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,21.03484,0.0
20260713T205959402894Z_C2_AutoScanning_full_gamma_docker_misconfiguration_r2,C2_AutoScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,23.913372500042897,23.64820120006334,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,23.909561,0.0
20260713T210023367925Z_C3_PolicyOnly_full_gamma_docker_misconfiguration_r2,C3_PolicyOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,23.592314000008628,23.112074300006498,0,17,17,0,3,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,23.481983,0.0
20260713T210047021592Z_C4_AgentsOnly_full_gamma_docker_misconfiguration_r2,C4_AgentsOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,44.478486600040924,43.71427850006148,0,17,16,0,2,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,22.668763,0.290589
20260713T210131556062Z_C5_SecFlowOps_full_gamma_docker_misconfiguration_r2,C5_SecFlowOps,full_gamma_docker_misconfiguration,docker_misconfiguration,2,full_protocol_20260713_rigorous,True,42.843071100011,42.19227369991131,0,17,16,0,2,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,22.109704,0.219596
20260713T210214452486Z_C0_BuildOnly_full_gamma_k8s_misconfiguration_r2,C0_BuildOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,0.20418770000105724,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T210214717245Z_C1_NonBlockingScanning_full_gamma_k8s_misconfiguration_r2,C1_NonBlockingScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,20.60360169998603,20.197779899986926,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,20.601684,0.0
20260713T210235382527Z_C2_AutoScanning_full_gamma_k8s_misconfiguration_r2,C2_AutoScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,20.248421100026462,19.957743099948857,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,20.246317,0.0
20260713T210255683521Z_C3_PolicyOnly_full_gamma_k8s_misconfiguration_r2,C3_PolicyOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,20.4990100999712,20.155252000084147,0,20,20,0,3,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,20.394535,0.0
20260713T210316234591Z_C4_AgentsOnly_full_gamma_k8s_misconfiguration_r2,C4_AgentsOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,42.19452939997427,41.60060250002425,0,20,16,0,2,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,20.766483,0.279422
20260713T210358482066Z_C5_SecFlowOps_full_gamma_k8s_misconfiguration_r2,C5_SecFlowOps,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,full_protocol_20260713_rigorous,True,42.3968219999806,41.75078390009003,0,20,16,0,2,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,20.69661,0.21765
20260713T210440930295Z_C0_BuildOnly_full_gamma_multi_layer_r2,C0_BuildOnly,full_gamma_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,0.21406969998497516,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T210441195594Z_C1_NonBlockingScanning_full_gamma_multi_layer_r2,C1_NonBlockingScanning,full_gamma_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,20.695127499988303,20.416400599991903,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.690314,0.0
20260713T210501956021Z_C2_AutoScanning_full_gamma_multi_layer_r2,C2_AutoScanning,full_gamma_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,20.705835100030527,20.381389899994247,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.702681,0.0
20260713T210522736200Z_C3_PolicyOnly_full_gamma_multi_layer_r2,C3_PolicyOnly,full_gamma_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,False,20.04423429997405,19.667148300039116,0,64,64,7,21,1,opa,False,4,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,19.941739,0.0
20260713T210542832405Z_C4_AgentsOnly_full_gamma_multi_layer_r2,C4_AgentsOnly,full_gamma_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,40.16292879998218,39.61288049991708,0,64,16,0,2,0,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,20.155518,0.233609
20260713T210623043190Z_C5_SecFlowOps_full_gamma_multi_layer_r2,C5_SecFlowOps,full_gamma_multi_layer,multi_layer,2,full_protocol_20260713_rigorous,True,40.87916050001513,40.22865699999966,0,64,16,0,2,0,opa,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,20.181321,0.217102
20260713T210703991186Z_C0_BuildOnly_full_alpha_clean_r3,C0_BuildOnly,full_alpha_clean,clean,3,full_protocol_20260713_rigorous,True,0.22519450000254437,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T210704277588Z_C1_NonBlockingScanning_full_alpha_clean_r3,C1_NonBlockingScanning,full_alpha_clean,clean,3,full_protocol_20260713_rigorous,True,20.373417299997527,20.14144659996964,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.371323,0.0
20260713T210724703880Z_C2_AutoScanning_full_alpha_clean_r3,C2_AutoScanning,full_alpha_clean,clean,3,full_protocol_20260713_rigorous,True,20.736962100025266,20.47679089999292,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.734594,0.0
20260713T210745499323Z_C3_PolicyOnly_full_alpha_clean_r3,C3_PolicyOnly,full_alpha_clean,clean,3,full_protocol_20260713_rigorous,True,20.96113269997295,20.595661900064442,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.854256,0.0
20260713T210806510712Z_C4_AgentsOnly_full_alpha_clean_r3,C4_AgentsOnly,full_alpha_clean,clean,3,full_protocol_20260713_rigorous,True,42.99921780003933,42.405576200049836,0,16,16,0,2,0,not_applicable,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.775761,0.0
20260713T210849563110Z_C5_SecFlowOps_full_alpha_clean_r3,C5_SecFlowOps,full_alpha_clean,clean,3,full_protocol_20260713_rigorous,True,42.19608959998004,41.55287010001484,0,16,16,0,2,0,opa,True,0,0,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.539328,0.0
20260713T210931809822Z_C0_BuildOnly_full_alpha_vulnerable_dependency_r3,C0_BuildOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,3,full_protocol_20260713_rigorous,True,0.20373120001750067,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T210932063225Z_C1_NonBlockingScanning_full_alpha_vulnerable_dependency_r3,C1_NonBlockingScanning,full_alpha_vulnerable_dependency,vulnerable_dependency,3,full_protocol_20260713_rigorous,True,22.079989799996838,21.809548099990934,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,22.076937,0.0
20260713T210954193978Z_C2_AutoScanning_full_alpha_vulnerable_dependency_r3,C2_AutoScanning,full_alpha_vulnerable_dependency,vulnerable_dependency,3,full_protocol_20260713_rigorous,True,22.8876432000543,22.611745900008827,0,56,56,6,18,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,22.884371,0.0
20260713T211017142549Z_C3_PolicyOnly_full_alpha_vulnerable_dependency_r3,C3_PolicyOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,3,full_protocol_20260713_rigorous,False,21.95647299999837,21.502978999982588,0,56,56,6,18,0,opa,False,3,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.0,0.0,0.0,21.825351,0.0
20260713T211039155962Z_C4_AgentsOnly_full_alpha_vulnerable_dependency_r3,C4_AgentsOnly,full_alpha_vulnerable_dependency,vulnerable_dependency,3,full_protocol_20260713_rigorous,True,44.34859429998323,43.775558000139426,0,56,16,0,2,0,not_applicable,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,20.928777,0.231632
20260713T211123569242Z_C5_SecFlowOps_full_alpha_vulnerable_dependency_r3,C5_SecFlowOps,full_alpha_vulnerable_dependency,vulnerable_dependency,3,full_protocol_20260713_rigorous,True,43.157476100022905,42.241958300059196,0,56,16,0,2,0,opa,True,0,1,55,0,0.017857142857142856,1.0,0.9821428571428571,0.0,1.0,0.017857142857142856,1.0,1.0,21.425454,0.40211
20260713T211206792647Z_C0_BuildOnly_full_alpha_fake_secret_r3,C0_BuildOnly,full_alpha_fake_secret,fake_secret,3,full_protocol_20260713_rigorous,True,0.20560240000486374,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
