run_id,campaign_id,configuration,repo,size_class,file_count,loc,repetition,pipeline_success,pipeline_time_seconds,build_time_seconds,initial_trivy_seconds,initial_semgrep_seconds,initial_gitleaks_seconds,post_trivy_seconds,post_semgrep_seconds,post_gitleaks_seconds,initial_scanner_time_seconds,post_scanner_time_seconds,total_scanner_time_seconds,remediation_time_seconds,policy_time_seconds
20260713T134633990569Z_C5_SecFlowOps_controlled_api_l_r3,expanded_20260713_cached_r3,C5_SecFlowOps,controlled_api_l,large,58,341,3,True,20.38848570000846,0.24029220000375062,1.7045448999851942,7.730661100009456,0.6321458999882452,1.679548500047531,7.160250800021458,0.4508083999971859,10.067351899982896,9.290607700066175,19.35795960004907,0.5385587000055239,0.10581699997419491
20260713T134654556273Z_C0_BuildOnly_controlled_api_xl_r3,expanded_20260713_cached_r3,C0_BuildOnly,controlled_api_xl,xlarge,108,566,3,True,0.29201959999045357,0.28840319998562336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T134655121129Z_C1_NonBlockingScanning_controlled_api_xl_r3,expanded_20260713_cached_r3,C1_NonBlockingScanning,controlled_api_xl,xlarge,108,566,3,True,10.487157399998978,0.26804499997524545,2.155870500020683,7.3313200999982655,0.6505942000076175,0.0,0.0,0.0,10.137784800026566,0.0,10.137784800026566,0.0,0.0
20260713T134705788219Z_C2_AutoScanning_controlled_api_xl_r3,expanded_20260713_cached_r3,C2_AutoScanning,controlled_api_xl,xlarge,108,566,3,True,10.584133800002746,0.23753639997448772,1.6754639000282623,7.991754700022284,0.6223749999771826,0.0,0.0,0.0,10.289593600027729,0.0,10.289593600027729,0.0,0.0
20260713T134716584305Z_C3_PolicyOnly_controlled_api_xl_r3,expanded_20260713_cached_r3,C3_PolicyOnly,controlled_api_xl,xlarge,108,566,3,False,11.16784920002101,0.26841459999559447,1.9642688000458293,8.005472099990584,0.6764487999607809,0.0,0.0,0.0,10.646189699997194,0.0,10.646189699997194,0.0,0.15630149998469278
20260713T134727936832Z_C4_AgentsOnly_controlled_api_xl_r3,expanded_20260713_cached_r3,C4_AgentsOnly,controlled_api_xl,xlarge,108,566,3,True,21.81494789995486,0.2405070000095293,1.9040116999531165,8.156500500044785,0.5631483999895863,1.7460002999869175,8.137333899969235,0.6871050999616273,10.623660599987488,10.57043929991778,21.194099899905268,0.2667447999701835,0.0
20260713T134749942175Z_C5_SecFlowOps_controlled_api_xl_r3,expanded_20260713_cached_r3,C5_SecFlowOps,controlled_api_xl,xlarge,108,566,3,True,22.7560158999986,0.2252267999574542,1.914987199997995,7.786693100002594,0.5127390999696217,1.5536633000010625,9.368338800035417,0.743505600024946,10.214419399970211,11.665507700061426,21.879927100031637,0.26616150001063943,0.2626181000377983
20260713T134812900893Z_C0_BuildOnly_controlled_api_xxl_r3,expanded_20260713_cached_r3,C0_BuildOnly,controlled_api_xxl,xxlarge,208,1016,3,True,0.3030935999704525,0.2986496000085026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T134814054763Z_C1_NonBlockingScanning_controlled_api_xxl_r3,expanded_20260713_cached_r3,C1_NonBlockingScanning,controlled_api_xxl,xxlarge,208,1016,3,True,14.558658299967647,0.3469285999890417,3.4628481000545435,10.047938900010195,0.5851717999903485,0.0,0.0,0.0,14.095958800055087,0.0,14.095958800055087,0.0,0.0
20260713T134829070112Z_C2_AutoScanning_controlled_api_xxl_r3,expanded_20260713_cached_r3,C2_AutoScanning,controlled_api_xxl,xxlarge,208,1016,3,True,13.462021899991669,0.23305690003326163,2.4533697000006214,9.985820800007787,0.7197327999747358,0.0,0.0,0.0,13.158923299983144,0.0,13.158923299983144,0.0,0.0
20260713T134842890801Z_C3_PolicyOnly_controlled_api_xxl_r3,expanded_20260713_cached_r3,C3_PolicyOnly,controlled_api_xxl,xxlarge,208,1016,3,False,10.458041200006846,0.30931430001510307,1.8922518999897875,7.576469100022223,0.49431030004052445,0.0,0.0,0.0,9.963031300052535,0.0,9.963031300052535,0.0,0.11120090004988015
20260713T134853722832Z_C4_AgentsOnly_controlled_api_xxl_r3,expanded_20260713_cached_r3,C4_AgentsOnly,controlled_api_xxl,xxlarge,208,1016,3,True,20.54021519998787,0.24209719995269552,2.127694600028917,7.789581099990755,0.5606593999546021,1.614884999988135,7.218668499961495,0.4996658000163734,10.477935099974275,9.333219299966004,19.81115439994028,0.3613599999807775,0.0
20260713T134914650651Z_C5_SecFlowOps_controlled_api_xxl_r3,expanded_20260713_cached_r3,C5_SecFlowOps,controlled_api_xxl,xxlarge,208,1016,3,True,20.562928600003943,0.23938629997428507,1.6990804999950342,8.133855999971274,0.5092051000101492,1.5188239000272006,7.335951799992472,0.588104700029362,10.342141599976458,9.442880400049035,19.785022000025492,0.2648182000266388,0.13048420002451167
