run_id,configuration,repo,scenario,repetition,status,metadata_path,notes
20260713T134543541478Z_C1_NonBlockingScanning_controlled_api_l_r3,C1_NonBlockingScanning,controlled_api_l,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134543541478Z_C1_NonBlockingScanning_controlled_api_l_r3\metadata.json,local
20260713T134553262480Z_C2_AutoScanning_controlled_api_l_r3,C2_AutoScanning,controlled_api_l,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134553262480Z_C2_AutoScanning_controlled_api_l_r3\metadata.json,local
20260713T134603703636Z_C3_PolicyOnly_controlled_api_l_r3,C3_PolicyOnly,controlled_api_l,controlled_multi_layer,3,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134603703636Z_C3_PolicyOnly_controlled_api_l_r3\metadata.json,local
20260713T134613737030Z_C4_AgentsOnly_controlled_api_l_r3,C4_AgentsOnly,controlled_api_l,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134613737030Z_C4_AgentsOnly_controlled_api_l_r3\metadata.json,local
20260713T134633990569Z_C5_SecFlowOps_controlled_api_l_r3,C5_SecFlowOps,controlled_api_l,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134633990569Z_C5_SecFlowOps_controlled_api_l_r3\metadata.json,local
20260713T134654556273Z_C0_BuildOnly_controlled_api_xl_r3,C0_BuildOnly,controlled_api_xl,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134654556273Z_C0_BuildOnly_controlled_api_xl_r3\metadata.json,local
20260713T134655121129Z_C1_NonBlockingScanning_controlled_api_xl_r3,C1_NonBlockingScanning,controlled_api_xl,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134655121129Z_C1_NonBlockingScanning_controlled_api_xl_r3\metadata.json,local
20260713T134705788219Z_C2_AutoScanning_controlled_api_xl_r3,C2_AutoScanning,controlled_api_xl,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134705788219Z_C2_AutoScanning_controlled_api_xl_r3\metadata.json,local
20260713T134716584305Z_C3_PolicyOnly_controlled_api_xl_r3,C3_PolicyOnly,controlled_api_xl,controlled_multi_layer,3,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134716584305Z_C3_PolicyOnly_controlled_api_xl_r3\metadata.json,local
20260713T134727936832Z_C4_AgentsOnly_controlled_api_xl_r3,C4_AgentsOnly,controlled_api_xl,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134727936832Z_C4_AgentsOnly_controlled_api_xl_r3\metadata.json,local
20260713T134749942175Z_C5_SecFlowOps_controlled_api_xl_r3,C5_SecFlowOps,controlled_api_xl,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134749942175Z_C5_SecFlowOps_controlled_api_xl_r3\metadata.json,local
20260713T134812900893Z_C0_BuildOnly_controlled_api_xxl_r3,C0_BuildOnly,controlled_api_xxl,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134812900893Z_C0_BuildOnly_controlled_api_xxl_r3\metadata.json,local
20260713T134814054763Z_C1_NonBlockingScanning_controlled_api_xxl_r3,C1_NonBlockingScanning,controlled_api_xxl,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134814054763Z_C1_NonBlockingScanning_controlled_api_xxl_r3\metadata.json,local
20260713T134829070112Z_C2_AutoScanning_controlled_api_xxl_r3,C2_AutoScanning,controlled_api_xxl,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134829070112Z_C2_AutoScanning_controlled_api_xxl_r3\metadata.json,local
20260713T134842890801Z_C3_PolicyOnly_controlled_api_xxl_r3,C3_PolicyOnly,controlled_api_xxl,controlled_multi_layer,3,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134842890801Z_C3_PolicyOnly_controlled_api_xxl_r3\metadata.json,local
20260713T134853722832Z_C4_AgentsOnly_controlled_api_xxl_r3,C4_AgentsOnly,controlled_api_xxl,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134853722832Z_C4_AgentsOnly_controlled_api_xxl_r3\metadata.json,local
20260713T134914650651Z_C5_SecFlowOps_controlled_api_xxl_r3,C5_SecFlowOps,controlled_api_xxl,controlled_multi_layer,3,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T134914650651Z_C5_SecFlowOps_controlled_api_xxl_r3\metadata.json,local
20260713T150501943603Z_C1_NonBlockingScanning_external_requests_r1,C1_NonBlockingScanning,external_requests,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150501943603Z_C1_NonBlockingScanning_external_requests_r1\metadata.json,local
20260713T150519585805Z_C3_PolicyOnly_external_requests_r1,C3_PolicyOnly,external_requests,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150519585805Z_C3_PolicyOnly_external_requests_r1\metadata.json,local
20260713T150531525127Z_C5_SecFlowOps_external_requests_r1,C5_SecFlowOps,external_requests,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150531525127Z_C5_SecFlowOps_external_requests_r1\metadata.json,local
20260713T150552506580Z_C1_NonBlockingScanning_external_flask_r1,C1_NonBlockingScanning,external_flask,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150552506580Z_C1_NonBlockingScanning_external_flask_r1\metadata.json,local
20260713T150604364882Z_C3_PolicyOnly_external_flask_r1,C3_PolicyOnly,external_flask,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150604364882Z_C3_PolicyOnly_external_flask_r1\metadata.json,local
20260713T150615742215Z_C5_SecFlowOps_external_flask_r1,C5_SecFlowOps,external_flask,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150615742215Z_C5_SecFlowOps_external_flask_r1\metadata.json,local
20260713T150637037050Z_C1_NonBlockingScanning_external_express_r1,C1_NonBlockingScanning,external_express,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150637037050Z_C1_NonBlockingScanning_external_express_r1\metadata.json,local
20260713T150647865593Z_C3_PolicyOnly_external_express_r1,C3_PolicyOnly,external_express,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150647865593Z_C3_PolicyOnly_external_express_r1\metadata.json,local
20260713T150659526790Z_C5_SecFlowOps_external_express_r1,C5_SecFlowOps,external_express,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150659526790Z_C5_SecFlowOps_external_express_r1\metadata.json,local
20260713T150720137220Z_C1_NonBlockingScanning_external_nodegoat_r1,C1_NonBlockingScanning,external_nodegoat,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150720137220Z_C1_NonBlockingScanning_external_nodegoat_r1\metadata.json,local
20260713T150732005265Z_C3_PolicyOnly_external_nodegoat_r1,C3_PolicyOnly,external_nodegoat,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150732005265Z_C3_PolicyOnly_external_nodegoat_r1\metadata.json,local
20260713T150742478305Z_C5_SecFlowOps_external_nodegoat_r1,C5_SecFlowOps,external_nodegoat,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150742478305Z_C5_SecFlowOps_external_nodegoat_r1\metadata.json,local
20260713T150801968434Z_C1_NonBlockingScanning_external_dvna_r1,C1_NonBlockingScanning,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150801968434Z_C1_NonBlockingScanning_external_dvna_r1\metadata.json,local
20260713T150812581798Z_C3_PolicyOnly_external_dvna_r1,C3_PolicyOnly,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150812581798Z_C3_PolicyOnly_external_dvna_r1\metadata.json,local
20260713T150822778750Z_C5_SecFlowOps_external_dvna_r1,C5_SecFlowOps,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150822778750Z_C5_SecFlowOps_external_dvna_r1\metadata.json,local
20260713T150842934902Z_C1_NonBlockingScanning_external_requests_r2,C1_NonBlockingScanning,external_requests,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150842934902Z_C1_NonBlockingScanning_external_requests_r2\metadata.json,local
20260713T150854589141Z_C3_PolicyOnly_external_requests_r2,C3_PolicyOnly,external_requests,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150854589141Z_C3_PolicyOnly_external_requests_r2\metadata.json,local
20260713T150906773903Z_C5_SecFlowOps_external_requests_r2,C5_SecFlowOps,external_requests,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150906773903Z_C5_SecFlowOps_external_requests_r2\metadata.json,local
20260713T150929724911Z_C1_NonBlockingScanning_external_flask_r2,C1_NonBlockingScanning,external_flask,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150929724911Z_C1_NonBlockingScanning_external_flask_r2\metadata.json,local
20260713T150941765831Z_C3_PolicyOnly_external_flask_r2,C3_PolicyOnly,external_flask,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150941765831Z_C3_PolicyOnly_external_flask_r2\metadata.json,local
20260713T150954353293Z_C5_SecFlowOps_external_flask_r2,C5_SecFlowOps,external_flask,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T150954353293Z_C5_SecFlowOps_external_flask_r2\metadata.json,local
20260713T151017160477Z_C1_NonBlockingScanning_external_express_r2,C1_NonBlockingScanning,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151017160477Z_C1_NonBlockingScanning_external_express_r2\metadata.json,local
20260713T151028140285Z_C3_PolicyOnly_external_express_r2,C3_PolicyOnly,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151028140285Z_C3_PolicyOnly_external_express_r2\metadata.json,local
20260713T151038509189Z_C5_SecFlowOps_external_express_r2,C5_SecFlowOps,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151038509189Z_C5_SecFlowOps_external_express_r2\metadata.json,local
20260713T151058789088Z_C1_NonBlockingScanning_external_nodegoat_r2,C1_NonBlockingScanning,external_nodegoat,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151058789088Z_C1_NonBlockingScanning_external_nodegoat_r2\metadata.json,local
20260713T151109644279Z_C3_PolicyOnly_external_nodegoat_r2,C3_PolicyOnly,external_nodegoat,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151109644279Z_C3_PolicyOnly_external_nodegoat_r2\metadata.json,local
20260713T151119938182Z_C5_SecFlowOps_external_nodegoat_r2,C5_SecFlowOps,external_nodegoat,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151119938182Z_C5_SecFlowOps_external_nodegoat_r2\metadata.json,local
20260713T151139630730Z_C1_NonBlockingScanning_external_dvna_r2,C1_NonBlockingScanning,external_dvna,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151139630730Z_C1_NonBlockingScanning_external_dvna_r2\metadata.json,local
20260713T151150246613Z_C3_PolicyOnly_external_dvna_r2,C3_PolicyOnly,external_dvna,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151150246613Z_C3_PolicyOnly_external_dvna_r2\metadata.json,local
20260713T151201407415Z_C5_SecFlowOps_external_dvna_r2,C5_SecFlowOps,external_dvna,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151201407415Z_C5_SecFlowOps_external_dvna_r2\metadata.json,local
20260713T151525719170Z_C1_NonBlockingScanning_external_requests_r1,C1_NonBlockingScanning,external_requests,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151525719170Z_C1_NonBlockingScanning_external_requests_r1\metadata.json,local
20260713T151536859303Z_C3_PolicyOnly_external_requests_r1,C3_PolicyOnly,external_requests,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151536859303Z_C3_PolicyOnly_external_requests_r1\metadata.json,local
20260713T151547961328Z_C5_SecFlowOps_external_requests_r1,C5_SecFlowOps,external_requests,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151547961328Z_C5_SecFlowOps_external_requests_r1\metadata.json,local
20260713T151610961189Z_C1_NonBlockingScanning_external_flask_r1,C1_NonBlockingScanning,external_flask,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151610961189Z_C1_NonBlockingScanning_external_flask_r1\metadata.json,local
20260713T151623416907Z_C3_PolicyOnly_external_flask_r1,C3_PolicyOnly,external_flask,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151623416907Z_C3_PolicyOnly_external_flask_r1\metadata.json,local
20260713T151635355568Z_C5_SecFlowOps_external_flask_r1,C5_SecFlowOps,external_flask,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151635355568Z_C5_SecFlowOps_external_flask_r1\metadata.json,local
20260713T151658554512Z_C1_NonBlockingScanning_external_express_r1,C1_NonBlockingScanning,external_express,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151658554512Z_C1_NonBlockingScanning_external_express_r1\metadata.json,local
20260713T151710760927Z_C3_PolicyOnly_external_express_r1,C3_PolicyOnly,external_express,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151710760927Z_C3_PolicyOnly_external_express_r1\metadata.json,local
20260713T151722908910Z_C5_SecFlowOps_external_express_r1,C5_SecFlowOps,external_express,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151722908910Z_C5_SecFlowOps_external_express_r1\metadata.json,local
20260713T151746615095Z_C1_NonBlockingScanning_external_nodegoat_r1,C1_NonBlockingScanning,external_nodegoat,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151746615095Z_C1_NonBlockingScanning_external_nodegoat_r1\metadata.json,local
20260713T151758011611Z_C3_PolicyOnly_external_nodegoat_r1,C3_PolicyOnly,external_nodegoat,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151758011611Z_C3_PolicyOnly_external_nodegoat_r1\metadata.json,local
20260713T151809591196Z_C5_SecFlowOps_external_nodegoat_r1,C5_SecFlowOps,external_nodegoat,external_open_source,1,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151809591196Z_C5_SecFlowOps_external_nodegoat_r1\metadata.json,local
20260713T151830950468Z_C1_NonBlockingScanning_external_dvna_r1,C1_NonBlockingScanning,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151830950468Z_C1_NonBlockingScanning_external_dvna_r1\metadata.json,local
20260713T151842540017Z_C3_PolicyOnly_external_dvna_r1,C3_PolicyOnly,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151842540017Z_C3_PolicyOnly_external_dvna_r1\metadata.json,local
20260713T151854137179Z_C5_SecFlowOps_external_dvna_r1,C5_SecFlowOps,external_dvna,external_open_source,1,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151854137179Z_C5_SecFlowOps_external_dvna_r1\metadata.json,local
20260713T151916261967Z_C1_NonBlockingScanning_external_requests_r2,C1_NonBlockingScanning,external_requests,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151916261967Z_C1_NonBlockingScanning_external_requests_r2\metadata.json,local
20260713T151927818831Z_C3_PolicyOnly_external_requests_r2,C3_PolicyOnly,external_requests,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151927818831Z_C3_PolicyOnly_external_requests_r2\metadata.json,local
20260713T151939443834Z_C5_SecFlowOps_external_requests_r2,C5_SecFlowOps,external_requests,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T151939443834Z_C5_SecFlowOps_external_requests_r2\metadata.json,local
20260713T152003369577Z_C1_NonBlockingScanning_external_flask_r2,C1_NonBlockingScanning,external_flask,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T152003369577Z_C1_NonBlockingScanning_external_flask_r2\metadata.json,local
20260713T152015097114Z_C3_PolicyOnly_external_flask_r2,C3_PolicyOnly,external_flask,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T152015097114Z_C3_PolicyOnly_external_flask_r2\metadata.json,local
20260713T152026804982Z_C5_SecFlowOps_external_flask_r2,C5_SecFlowOps,external_flask,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T152026804982Z_C5_SecFlowOps_external_flask_r2\metadata.json,local
20260713T152049581657Z_C1_NonBlockingScanning_external_express_r2,C1_NonBlockingScanning,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T152049581657Z_C1_NonBlockingScanning_external_express_r2\metadata.json,local
20260713T152101208393Z_C3_PolicyOnly_external_express_r2,C3_PolicyOnly,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T152101208393Z_C3_PolicyOnly_external_express_r2\metadata.json,local
20260713T152112806969Z_C5_SecFlowOps_external_express_r2,C5_SecFlowOps,external_express,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T152112806969Z_C5_SecFlowOps_external_express_r2\metadata.json,local
20260713T152135288311Z_C1_NonBlockingScanning_external_nodegoat_r2,C1_NonBlockingScanning,external_nodegoat,external_open_source,2,success,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T152135288311Z_C1_NonBlockingScanning_external_nodegoat_r2\metadata.json,local
20260713T152147056807Z_C3_PolicyOnly_external_nodegoat_r2,C3_PolicyOnly,external_nodegoat,external_open_source,2,failed,C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T152147056807Z_C3_PolicyOnly_external_nodegoat_r2\metadata.json,local
